clip,frame,keypoint_index,displacement_px
clip_3,217,1,3.640427
clip_3,217,2,2.990688
clip_3,217,3,2.704356
clip_3,217,8,4.451852
clip_3,217,9,4.385985
clip_3,218,0,7.309828
clip_3,218,1,5.087528
clip_3,218,2,6.124123
clip_3,218,3,5.875594
clip_3,218,8,2.033235
clip_3,218,9,4.798980
clip_3,219,0,7.294373
clip_3,219,1,6.793811
clip_3,219,2,5.203504
clip_3,219,3,3.099220
clip_3,219,8,4.017608
clip_3,219,9,2.184062
clip_3,220,0,1.352252
clip_3,220,1,1.453878
clip_3,220,2,2.546801
clip_3,220,3,4.611720
clip_3,220,8,1.459529
clip_3,220,9,3.090792
clip_3,221,0,3.184680
clip_3,221,1,2.968589
clip_3,221,2,2.166230
clip_3,221,3,2.133370
clip_3,221,8,4.301585
clip_3,221,9,3.231720
clip_3,222,0,2.519372
clip_3,222,1,2.618909
clip_3,222,2,3.637374
clip_3,222,3,6.101995
clip_3,222,8,0.430062
clip_3,222,9,2.469784
clip_3,223,0,2.036553
clip_3,223,1,1.964441
clip_3,223,2,1.185759
clip_3,223,3,0.802519
clip_3,223,8,4.156331
clip_3,223,9,3.350185
clip_3,224,0,1.966656
clip_3,224,1,2.103466
clip_3,224,2,2.836003
clip_3,224,3,3.960549
clip_3,224,8,1.175989
clip_3,224,9,2.003637
clip_3,225,0,2.506729
clip_3,225,1,2.623695
clip_3,225,2,3.193278
clip_3,225,3,4.333972
clip_3,225,8,2.671031
clip_3,225,9,3.289044
clip_3,226,0,2.241735
clip_3,226,1,2.292053
clip_3,226,2,2.524228
clip_3,226,3,3.212353
clip_3,226,8,3.394250
clip_3,226,9,3.800580
clip_3,227,0,1.487235
clip_3,227,1,1.443127
clip_3,227,2,1.568013
clip_3,227,3,1.917562
clip_3,227,8,2.212179
clip_3,227,9,2.252709
clip_3,228,0,5.204139
clip_3,228,1,4.971968
clip_3,228,2,4.920696
clip_3,228,3,5.344532
clip_3,228,8,3.169862
clip_3,228,9,3.508387
clip_3,229,0,3.675733
clip_3,229,1,3.560544
clip_3,229,2,3.502199
clip_3,229,3,3.608225
clip_3,229,8,2.139106
clip_3,229,9,1.786223
clip_3,230,0,2.142344
clip_3,230,1,2.082761
clip_3,230,2,1.622650
clip_3,230,3,1.571490
clip_3,230,8,3.529408
clip_3,230,9,3.351976
clip_3,231,0,2.334341
clip_3,231,1,2.222997
clip_3,231,2,1.825961
clip_3,231,3,1.960684
clip_3,231,8,4.277785
clip_3,231,9,4.321592
clip_3,232,0,6.720460
clip_3,232,1,6.010338
clip_3,232,2,3.700323
clip_3,232,3,0.451550
clip_3,232,8,8.491884
clip_3,232,9,5.942948
clip_3,233,0,2.724509
clip_3,233,1,2.356560
clip_3,233,2,0.706401
clip_3,233,3,2.522758
clip_3,233,8,6.574150
clip_3,233,9,5.309043
clip_3,234,0,11.582852
clip_3,234,1,10.677119
clip_3,234,2,8.006052
clip_3,234,3,3.765227
clip_3,234,8,9.891196
clip_3,234,9,6.435905
clip_3,235,0,3.770684
clip_3,235,1,3.295429
clip_3,235,2,1.806281
clip_3,235,3,2.453334
clip_3,235,8,2.313200
clip_3,235,9,3.433807
clip_3,236,0,4.480207
clip_3,236,1,4.398619
clip_3,236,2,3.713670
clip_3,236,3,3.580382
clip_3,236,8,7.644963
clip_3,236,9,7.165019
clip_3,237,0,6.108236
clip_3,237,1,5.607318
clip_3,237,2,4.747945
clip_3,237,3,5.804415
clip_3,237,8,4.343031
clip_3,237,9,6.035508
clip_3,238,0,3.251140
clip_3,238,1,3.042998
clip_3,238,2,1.552791
clip_3,238,3,0.431146
clip_3,238,8,5.706060
clip_3,238,9,4.609903
clip_3,239,0,6.638794
clip_3,239,1,5.453987
clip_3,239,2,2.691018
clip_3,239,3,1.367722
clip_3,239,8,16.486414
clip_3,239,9,16.346757
clip_3,240,0,2.514798
clip_3,240,1,2.293933
clip_3,240,2,1.004675
clip_3,240,3,0.753336
clip_3,240,8,6.216322
clip_3,240,9,5.408434
clip_3,241,0,4.386433
clip_3,241,1,4.070872
clip_3,241,2,2.492994
clip_3,241,3,0.316140
clip_3,241,8,6.013225
clip_3,241,9,4.466819
clip_3,242,0,4.477218
clip_3,242,1,4.180616
clip_3,242,2,2.644104
clip_3,242,3,0.594415
clip_3,242,8,6.541365
clip_3,242,9,5.127439
