clip,frame,keypoint_index,confident_count,residual_m,residual_px,dlt_conditioning
clip_3,130,16,6,0.179569,10.948943,5.737649e-02
clip_3,130,17,6,0.783278,52.842496,1.483577e-02
clip_3,177,0,5,0.067926,3.157978,3.946475e-02
clip_3,177,1,5,0.059999,3.113299,4.348627e-02
clip_3,177,7,5,2.597687,127.439799,2.955844e-02
clip_3,177,8,5,0.174312,9.623603,1.147138e-02
clip_3,177,9,5,0.431501,16.043895,7.177294e-03
clip_3,178,0,5,0.109449,3.654024,3.948204e-02
clip_3,178,1,5,0.094237,3.433238,4.343961e-02
clip_3,178,7,5,2.549220,113.859714,2.913983e-02
clip_3,178,8,5,0.255796,9.000596,1.125886e-02
clip_3,178,9,5,0.711119,24.851619,7.129289e-03
clip_3,179,0,5,0.143001,3.998438,3.934805e-02
clip_3,179,1,5,0.122883,3.626907,4.328285e-02
clip_3,179,7,5,2.457971,96.318303,2.892101e-02
clip_3,179,8,5,0.328786,8.889296,1.106354e-02
clip_3,179,9,5,0.923444,34.843792,7.052604e-03
clip_3,184,0,5,0.108026,2.319952,1.805013e-01
clip_3,184,1,5,0.089108,1.928379,1.942926e-01
clip_3,184,2,5,0.481693,11.447500,2.799204e-02
clip_3,185,0,5,0.098695,2.260350,1.812424e-01
clip_3,185,1,5,0.081608,1.894148,1.952900e-01
clip_3,185,2,5,0.453930,11.697045,2.804254e-02
clip_3,186,0,5,0.090265,2.321738,1.802543e-01
clip_3,186,1,5,0.075085,1.968236,1.950543e-01
clip_3,186,2,5,0.439496,12.822607,2.789353e-02
clip_3,187,0,5,0.087706,2.330749,1.800762e-01
clip_3,187,1,5,0.073093,1.981564,1.950639e-01
clip_3,187,2,5,0.434244,13.072893,2.782566e-02
clip_3,188,0,5,0.076543,2.221126,1.793076e-01
clip_3,188,1,5,0.064049,1.900308,1.939528e-01
clip_3,188,2,5,0.393027,12.882346,2.768256e-02
clip_3,189,0,5,0.072196,2.413982,1.783196e-01
clip_3,189,1,5,0.060967,2.080201,1.928330e-01
clip_3,189,2,5,0.397042,14.506365,2.739131e-02
clip_3,190,0,5,0.067589,2.358906,1.781781e-01
clip_3,190,1,5,0.057236,2.036680,1.930178e-01
clip_3,190,2,5,0.378920,14.314938,2.740295e-02
clip_3,191,0,5,0.054909,2.084753,1.772166e-01
clip_3,191,1,5,0.046736,1.805863,1.924670e-01
clip_3,191,2,5,0.317101,12.879367,2.746322e-02
clip_3,192,0,5,0.045687,1.895977,1.776192e-01
clip_3,192,1,5,0.039128,1.647197,1.933737e-01
clip_3,192,2,5,0.272755,11.906652,2.767902e-02
clip_3,193,0,5,0.047550,1.788579,1.768277e-01
clip_3,193,1,5,0.040427,1.549378,1.924455e-01
clip_3,193,2,5,0.271530,11.073889,2.760165e-02
clip_3,194,0,6,0.029957,1.151942,1.961989e-01
clip_3,194,1,6,0.048683,1.806145,2.080837e-01
clip_3,194,2,6,0.086240,1.892121,1.413374e-01
clip_3,194,3,6,0.122219,3.383417,1.641988e-01
clip_3,195,0,6,0.024615,1.039037,1.988016e-01
clip_3,195,1,6,0.043113,1.581028,2.107045e-01
clip_3,195,2,6,0.083022,1.847089,1.430062e-01
clip_3,195,3,6,0.116391,3.372707,1.652194e-01
clip_3,196,0,6,0.024942,1.075996,1.989839e-01
clip_3,196,1,6,0.042309,1.494620,2.108774e-01
clip_3,196,2,6,0.080898,1.826087,1.431404e-01
clip_3,196,3,6,0.110824,3.390589,1.656282e-01
clip_3,197,0,6,0.021980,1.042807,1.987200e-01
clip_3,197,1,6,0.038809,1.334091,2.106364e-01
clip_3,197,2,6,0.078885,1.837823,1.430741e-01
clip_3,197,3,6,0.106421,3.596520,1.658962e-01
clip_3,198,0,6,0.020998,0.991711,1.990072e-01
clip_3,198,1,6,0.038217,1.250336,2.109414e-01
clip_3,198,2,6,0.080160,1.900155,1.431722e-01
clip_3,198,3,6,0.107700,3.789963,1.659395e-01
clip_3,199,0,6,0.020979,0.930465,1.992071e-01
clip_3,199,1,6,0.039123,1.263701,2.111925e-01
clip_3,199,2,6,0.082308,1.920737,1.431330e-01
clip_3,199,3,6,0.111885,3.746011,1.651612e-01
clip_3,200,0,6,0.015191,0.851503,2.002377e-01
clip_3,200,1,6,0.032445,1.170195,2.123207e-01
clip_3,200,2,6,0.075948,1.782628,1.436333e-01
clip_3,200,3,6,0.105106,3.570645,1.645405e-01
clip_3,201,0,6,0.018385,0.928399,1.986441e-01
clip_3,201,1,6,0.036792,1.237116,2.107355e-01
clip_3,201,2,6,0.082315,1.948920,1.426601e-01
clip_3,201,3,6,0.112586,3.898471,1.632458e-01
clip_3,202,0,6,0.020182,1.000020,1.994785e-01
clip_3,202,1,6,0.038109,1.269968,2.115063e-01
clip_3,202,2,6,0.082420,1.968933,1.431879e-01
clip_3,202,3,6,0.111429,3.952427,1.643687e-01
clip_3,203,0,6,0.021990,0.865774,2.000964e-01
clip_3,203,1,6,0.039868,1.139810,2.121385e-01
clip_3,203,2,6,0.082580,1.984584,1.434709e-01
clip_3,203,3,6,0.110474,3.910468,1.650941e-01
clip_3,204,0,6,0.023224,0.921347,1.993024e-01
clip_3,204,1,6,0.039658,1.096752,2.113451e-01
clip_3,204,2,6,0.079308,1.955982,1.429818e-01
clip_3,204,3,6,0.103998,3.942169,1.652129e-01
clip_3,205,0,6,0.025771,0.805069,1.993123e-01
clip_3,205,1,6,0.043528,1.091949,2.113374e-01
clip_3,205,2,6,0.084717,2.024932,1.428645e-01
clip_3,205,3,6,0.112089,3.905752,1.656745e-01
clip_3,206,0,6,0.025254,0.797990,2.003207e-01
clip_3,206,1,6,0.044368,1.091806,2.122843e-01
clip_3,206,2,6,0.089323,2.135445,1.435165e-01
clip_3,206,3,6,0.118376,4.173861,1.662179e-01
clip_3,207,0,6,0.033665,0.834986,1.987598e-01
clip_3,207,1,6,0.050941,1.120085,2.107960e-01
clip_3,207,2,6,0.089363,2.138202,1.423342e-01
clip_3,207,3,6,0.115876,3.998701,1.655336e-01
clip_3,208,0,6,0.027532,0.792266,1.996253e-01
clip_3,208,1,6,0.045163,1.063890,2.116705e-01
clip_3,208,2,6,0.085783,2.060244,1.428174e-01
clip_3,208,3,6,0.112529,3.969700,1.657958e-01
clip_3,209,0,6,0.032893,0.827143,2.004281e-01
clip_3,209,1,6,0.049965,1.094899,2.124877e-01
clip_3,209,2,6,0.088115,2.130891,1.430353e-01
clip_3,209,3,6,0.113895,4.014761,1.656665e-01
clip_3,210,0,6,0.033741,0.956448,1.994647e-01
clip_3,210,1,6,0.051799,1.231441,2.114106e-01
clip_3,210,2,6,0.092330,2.190378,1.424224e-01
clip_3,210,3,6,0.119930,4.153434,1.662184e-01
clip_3,211,0,6,0.046382,1.213053,1.994800e-01
clip_3,211,1,6,0.061242,1.376310,2.113523e-01
clip_3,211,2,6,0.091419,2.189518,1.422272e-01
clip_3,211,3,6,0.113414,4.012444,1.660791e-01
clip_3,212,0,6,0.072776,2.829856,1.989340e-01
clip_3,212,1,6,0.080618,2.961592,2.105351e-01
clip_3,212,2,6,0.082639,1.873563,1.411924e-01
clip_3,212,3,6,0.097405,2.922366,1.641214e-01
clip_3,213,0,6,0.071960,2.931320,1.988640e-01
clip_3,213,1,6,0.078978,2.973381,2.104641e-01
clip_3,213,2,6,0.079934,1.826348,1.410610e-01
clip_3,213,3,6,0.092163,2.928813,1.644437e-01
clip_3,214,0,6,0.071220,3.129883,1.992661e-01
clip_3,214,1,6,0.076341,3.048133,2.108712e-01
clip_3,214,2,6,0.073504,1.710348,1.412259e-01
clip_3,214,3,6,0.081623,2.862135,1.646670e-01
clip_3,215,0,6,0.069841,3.229269,2.002330e-01
clip_3,215,1,6,0.074827,3.115709,2.118302e-01
clip_3,215,2,6,0.072323,1.700456,1.418018e-01
clip_3,215,3,6,0.080002,2.948130,1.649140e-01
clip_3,216,0,6,0.051295,3.033549,2.012108e-01
clip_3,216,1,6,0.056829,2.846056,2.129239e-01
clip_3,216,2,6,0.064682,1.608890,1.424807e-01
clip_3,216,3,6,0.074885,3.466634,1.653280e-01
clip_3,217,0,6,0.058560,3.058215,2.020473e-01
clip_3,217,1,6,0.062460,2.865988,2.136969e-01
clip_3,217,2,6,0.061797,1.491892,1.430546e-01
clip_3,217,3,6,0.067915,2.909825,1.661420e-01
clip_3,218,0,6,0.059950,1.647304,2.043902e-01
clip_3,218,1,6,0.066291,1.447545,2.160253e-01
clip_3,218,2,6,0.073395,1.908690,1.454343e-01
clip_3,218,3,6,0.079464,3.560325,1.681157e-01
clip_3,219,0,6,0.060591,1.480703,2.029578e-01
clip_3,219,1,6,0.069148,1.428248,2.144654e-01
clip_3,219,2,6,0.080764,1.968456,1.448025e-01
clip_3,219,3,6,0.091113,3.476342,1.691976e-01
clip_3,220,0,6,0.052803,1.417308,2.057766e-01
clip_3,220,1,6,0.059316,1.234484,2.174014e-01
clip_3,220,2,6,0.068366,1.818653,1.463420e-01
clip_3,220,3,6,0.074380,3.515994,1.688918e-01
clip_3,221,0,6,0.056778,1.531112,2.052709e-01
clip_3,221,1,6,0.060950,1.223411,2.168112e-01
clip_3,221,2,6,0.063759,1.830207,1.460950e-01
clip_3,221,3,6,0.065831,3.728192,1.693833e-01
clip_3,222,0,6,0.055290,1.520805,2.088187e-01
clip_3,222,1,6,0.058397,1.197452,2.203890e-01
clip_3,222,2,6,0.059040,1.723919,1.481099e-01
clip_3,222,3,6,0.059956,3.499219,1.688448e-01
clip_3,223,0,6,0.052862,1.548057,2.083513e-01
clip_3,223,1,6,0.054970,1.152410,2.199279e-01
clip_3,223,2,6,0.054356,1.663645,1.479498e-01
clip_3,223,3,6,0.054661,3.534758,1.690080e-01
clip_3,224,0,6,0.049920,1.515653,2.095230e-01
clip_3,224,1,6,0.052101,1.105961,2.211233e-01
clip_3,224,2,6,0.052721,1.649337,1.486322e-01
clip_3,224,3,6,0.053653,3.585998,1.687480e-01
clip_3,225,0,6,0.050627,1.515080,2.104078e-01
clip_3,225,1,6,0.052919,1.137882,2.220210e-01
clip_3,225,2,6,0.053317,1.618516,1.491859e-01
clip_3,225,3,6,0.054020,3.412563,1.684260e-01
clip_3,226,0,6,0.052433,1.539559,2.101312e-01
clip_3,226,1,6,0.054515,1.173866,2.218005e-01
clip_3,226,2,6,0.053747,1.612187,1.489832e-01
clip_3,226,3,6,0.053923,3.320007,1.680740e-01
clip_3,227,0,6,0.048056,1.463213,2.092497e-01
clip_3,227,1,6,0.050667,1.103888,2.209588e-01
clip_3,227,2,6,0.052380,1.580238,1.486007e-01
clip_3,227,3,6,0.053623,3.330851,1.680998e-01
clip_3,228,0,6,0.052767,1.330346,2.085107e-01
clip_3,228,1,6,0.056787,1.146174,2.201546e-01
clip_3,228,2,6,0.059149,1.598114,1.482728e-01
clip_3,228,3,6,0.061562,2.972834,1.686801e-01
clip_3,229,0,6,0.051693,1.246277,2.098271e-01
clip_3,229,1,6,0.055699,1.106873,2.214763e-01
clip_3,229,2,6,0.057888,1.544771,1.490452e-01
clip_3,229,3,6,0.060435,2.792608,1.687975e-01
clip_3,230,0,6,0.052975,1.271866,2.102455e-01
clip_3,230,1,6,0.056713,1.145719,2.219098e-01
clip_3,230,2,6,0.057864,1.515518,1.492963e-01
clip_3,230,3,6,0.060442,2.633528,1.686377e-01
clip_3,231,0,6,0.051787,1.264458,2.105569e-01
clip_3,231,1,6,0.054329,1.107726,2.222907e-01
clip_3,231,2,6,0.052817,1.416645,1.494085e-01
clip_3,231,3,6,0.053612,2.462608,1.683587e-01
clip_3,232,0,6,0.055986,1.230438,2.087016e-01
clip_3,232,1,6,0.058226,1.120632,2.203655e-01
clip_3,232,2,6,0.054366,1.489943,1.483325e-01
clip_3,232,3,6,0.054005,2.561777,1.693042e-01
clip_3,233,0,6,0.060498,1.335195,2.084258e-01
clip_3,233,1,6,0.060304,1.161337,2.200482e-01
clip_3,233,2,6,0.049183,1.490876,1.481321e-01
clip_3,233,3,6,0.044631,2.684022,1.695009e-01
clip_3,234,0,6,0.047112,0.930430,2.070026e-01
clip_3,234,1,6,0.050793,1.003790,2.185198e-01
clip_3,234,2,6,0.050691,1.535895,1.477063e-01
clip_3,234,3,6,0.051179,2.943626,1.711569e-01
clip_3,235,0,6,0.053904,1.224012,2.094797e-01
clip_3,235,1,6,0.053446,1.039535,2.210076e-01
clip_3,235,2,6,0.043170,1.380185,1.489983e-01
clip_3,235,3,6,0.038860,2.618662,1.703905e-01
clip_3,236,0,6,0.048693,1.206469,2.101802e-01
clip_3,236,1,6,0.047028,0.926450,2.217651e-01
clip_3,236,2,6,0.035672,1.266996,1.495215e-01
clip_3,236,3,6,0.031790,2.609289,1.702386e-01
clip_3,237,0,6,0.052653,1.472327,2.118502e-01
clip_3,237,1,6,0.048083,1.002479,2.235594e-01
clip_3,237,2,6,0.030168,1.227085,1.503498e-01
clip_3,237,3,6,0.026793,2.647928,1.689847e-01
clip_3,238,0,6,0.055304,1.547493,2.120213e-01
clip_3,238,1,6,0.049610,1.049860,2.237148e-01
clip_3,238,2,6,0.028292,1.166414,1.504027e-01
clip_3,238,3,6,0.024182,2.468716,1.690694e-01
clip_3,239,0,6,0.017852,0.443213,2.104468e-01
clip_3,239,1,6,0.021775,0.660524,2.225473e-01
clip_3,239,2,6,0.028399,0.729663,1.500099e-01
clip_3,239,3,6,0.039838,1.325708,1.682109e-01
clip_3,240,0,6,0.017546,0.465860,2.100500e-01
clip_3,240,1,6,0.021457,0.686529,2.221784e-01
clip_3,240,2,6,0.027864,0.721760,1.497814e-01
clip_3,240,3,6,0.038979,1.300701,1.681432e-01
clip_3,241,0,6,0.016726,0.496915,2.108958e-01
clip_3,241,1,6,0.019508,0.629728,2.229925e-01
clip_3,241,2,6,0.023404,0.599525,1.503202e-01
clip_3,241,3,6,0.030649,0.982589,1.684455e-01
clip_3,242,0,6,0.016865,0.502078,2.111001e-01
clip_3,242,1,6,0.019734,0.627918,2.231490e-01
clip_3,242,2,6,0.023932,0.615103,1.504801e-01
clip_3,242,3,6,0.031036,0.994283,1.687620e-01
