hold_threshold,max_ball_distance,bbox_overlap_min,clip,n,acc,recall_held,spec_nobody,false_pos,acc_real,acc_interp
8,80,0.7,clip_2,167,0.592814371257485,0.5688073394495413,0.6379310344827587,0.3620689655172414,0.6941176470588235,0.4878048780487805
8,80,0.7,clip_3,219,0.6164383561643836,0.7222222222222222,0.3157894736842105,0.6842105263157895,0.5486111111111112,0.7466666666666667
8,80,0.8,clip_1,102,0.9215686274509803,0.9438202247191011,0.7692307692307693,0.23076923076923078,0.9577464788732394,0.8387096774193549
8,80,0.8,clip_2,167,0.592814371257485,0.5688073394495413,0.6379310344827587,0.3620689655172414,0.6941176470588235,0.4878048780487805
8,80,0.8,clip_3,219,0.6164383561643836,0.7222222222222222,0.3157894736842105,0.6842105263157895,0.5486111111111112,0.7466666666666667
8,80,0.9,clip_1,102,0.9215686274509803,0.9438202247191011,0.7692307692307693,0.23076923076923078,0.9577464788732394,0.8387096774193549
8,80,0.9,clip_2,167,0.592814371257485,0.5688073394495413,0.6379310344827587,0.3620689655172414,0.6941176470588235,0.4878048780487805
8,80,0.9,clip_3,219,0.5981735159817352,0.6975308641975309,0.3157894736842105,0.6842105263157895,0.5416666666666666,0.7066666666666667
10,20,0.3,clip_1,102,0.6176470588235294,0.5617977528089888,1.0,0.0,0.6056338028169014,0.6451612903225806
10,20,0.3,clip_2,167,0.5269461077844312,0.3669724770642202,0.8275862068965517,0.1724137931034483,0.5529411764705883,0.5
10,20,0.3,clip_3,219,0.5570776255707762,0.5061728395061729,0.7017543859649122,0.2982456140350877,0.4791666666666667,0.7066666666666667
10,20,0.5,clip_1,102,0.6176470588235294,0.5617977528089888,1.0,0.0,0.6056338028169014,0.6451612903225806
10,20,0.5,clip_2,167,0.5269461077844312,0.3669724770642202,0.8275862068965517,0.1724137931034483,0.5529411764705883,0.5
10,20,0.5,clip_3,219,0.5570776255707762,0.5061728395061729,0.7017543859649122,0.2982456140350877,0.4791666666666667,0.7066666666666667
10,20,0.7,clip_1,102,0.6176470588235294,0.5617977528089888,1.0,0.0,0.6056338028169014,0.6451612903225806
10,20,0.7,clip_2,167,0.5209580838323353,0.3119266055045872,0.9137931034482759,0.08620689655172414,0.5294117647058824,0.5121951219512195
10,20,0.7,clip_3,219,0.5570776255707762,0.5061728395061729,0.7017543859649122,0.2982456140350877,0.4791666666666667,0.7066666666666667
10,20,0.8,clip_1,102,0.6176470588235294,0.5617977528089888,1.0,0.0,0.6056338028169014,0.6451612903225806
10,20,0.8,clip_2,167,0.5209580838323353,0.3119266055045872,0.9137931034482759,0.08620689655172414,0.5294117647058824,0.5121951219512195
10,20,0.8,clip_3,219,0.5205479452054794,0.5061728395061729,0.5614035087719298,0.43859649122807015,0.4583333333333333,0.64
