hold_threshold,max_ball_distance,bbox_overlap_min,clip,n,acc,recall_held,spec_nobody,false_pos,acc_real,acc_interp
3,30,0.3,clip_3,219,0.4885844748858447,0.46296296296296297,0.5614035087719298,0.43859649122807015,0.4885844748858447,
3,30,0.5,clip_1,102,0.6862745098039216,0.6404494382022472,1.0,0.0,0.6862745098039216,
3,30,0.5,clip_2,167,0.6287425149700598,0.44954128440366975,0.9655172413793104,0.034482758620689655,0.6287425149700598,
3,30,0.5,clip_3,219,0.4885844748858447,0.46296296296296297,0.5614035087719298,0.43859649122807015,0.4885844748858447,
3,30,0.7,clip_1,102,0.6862745098039216,0.6404494382022472,1.0,0.0,0.6862745098039216,
3,30,0.7,clip_2,167,0.6167664670658682,0.43119266055045874,0.9655172413793104,0.034482758620689655,0.6167664670658682,
3,30,0.7,clip_3,219,0.5068493150684932,0.4876543209876543,0.5614035087719298,0.43859649122807015,0.5068493150684932,
3,30,0.8,clip_1,102,0.6862745098039216,0.6404494382022472,1.0,0.0,0.6862745098039216,
3,30,0.8,clip_2,167,0.6167664670658682,0.43119266055045874,0.9655172413793104,0.034482758620689655,0.6167664670658682,
3,30,0.8,clip_3,219,0.4931506849315068,0.4876543209876543,0.5087719298245614,0.49122807017543857,0.4931506849315068,
3,30,0.9,clip_1,102,0.6862745098039216,0.6404494382022472,1.0,0.0,0.6862745098039216,
3,30,0.9,clip_2,167,0.6167664670658682,0.43119266055045874,0.9655172413793104,0.034482758620689655,0.6167664670658682,
3,30,0.9,clip_3,219,0.4931506849315068,0.4876543209876543,0.5087719298245614,0.49122807017543857,0.4931506849315068,
3,40,0.3,clip_1,102,0.7450980392156863,0.7078651685393258,1.0,0.0,0.7450980392156863,
3,40,0.3,clip_2,167,0.6347305389221557,0.4954128440366973,0.896551724137931,0.10344827586206896,0.6347305389221557,
3,40,0.3,clip_3,219,0.5251141552511416,0.5308641975308642,0.5087719298245614,0.49122807017543857,0.5251141552511416,
3,40,0.5,clip_1,102,0.7450980392156863,0.7078651685393258,1.0,0.0,0.7450980392156863,
3,40,0.5,clip_2,167,0.6347305389221557,0.4954128440366973,0.896551724137931,0.10344827586206896,0.6347305389221557,
3,40,0.5,clip_3,219,0.5251141552511416,0.5308641975308642,0.5087719298245614,0.49122807017543857,0.5251141552511416,
