window,clip,variant,spec_variant,frame,raw_present,accepted_by_P,accepted_by_variant,classification
W1,clip_2,A40,True,12,True,True,True,SAME
W1,clip_2,A40,True,13,True,True,True,SAME
W1,clip_2,A40,True,14,True,True,True,SAME
W1,clip_2,A40,True,15,False,False,False,SAME
W1,clip_2,A40,True,16,True,True,True,SAME
W1,clip_2,A40,True,17,True,True,True,SAME
W1,clip_2,A40,True,18,False,False,False,SAME
W1,clip_2,A40,True,19,False,False,False,SAME
W1,clip_2,A40,True,20,True,True,True,SAME
W1,clip_2,A40,True,21,False,False,False,SAME
W1,clip_2,A40,True,22,False,False,False,SAME
W1,clip_2,A40,True,23,False,False,False,SAME
W1,clip_2,A40,True,24,True,True,True,SAME
W1,clip_2,A40,True,25,True,True,True,SAME
W1,clip_2,A40,True,26,True,True,True,SAME
W1,clip_2,A40,True,27,True,True,True,SAME
W1,clip_2,A40,True,28,True,True,True,SAME
W1,clip_2,A40,True,29,True,True,True,SAME
W1,clip_2,A40,True,30,True,True,True,SAME
W1,clip_2,A40,True,31,True,True,True,SAME
W1,clip_2,A40,True,32,True,True,True,SAME
W1,clip_2,A40,True,33,True,False,False,SAME
W1,clip_2,A40,True,34,True,False,True,NEW-ACCEPT
W1,clip_2,A40,True,35,True,False,False,SAME
W1,clip_2,A40,True,36,True,True,False,NEW-REJECT
W1,clip_2,A40,True,37,True,True,True,SAME
W1,clip_2,A40,True,38,True,True,True,SAME
W1,clip_2,A40,True,39,True,False,False,SAME
W1,clip_2,A40,True,40,True,True,True,SAME
W1,clip_2,A40,True,41,False,False,False,SAME
W1,clip_2,A40,True,42,False,False,False,SAME
W1,clip_2,A40,True,43,True,True,True,SAME
W1,clip_2,A40,True,44,False,False,False,SAME
W1,clip_2,A40,True,45,True,True,True,SAME
W1,clip_2,A55,True,12,True,True,True,SAME
W1,clip_2,A55,True,13,True,True,True,SAME
W1,clip_2,A55,True,14,True,True,True,SAME
W1,clip_2,A55,True,15,False,False,False,SAME
W1,clip_2,A55,True,16,True,True,True,SAME
W1,clip_2,A55,True,17,True,True,True,SAME
W1,clip_2,A55,True,18,False,False,False,SAME
W1,clip_2,A55,True,19,False,False,False,SAME
W1,clip_2,A55,True,20,True,True,True,SAME
W1,clip_2,A55,True,21,False,False,False,SAME
W1,clip_2,A55,True,22,False,False,False,SAME
W1,clip_2,A55,True,23,False,False,False,SAME
W1,clip_2,A55,True,24,True,True,True,SAME
W1,clip_2,A55,True,25,True,True,True,SAME
W1,clip_2,A55,True,26,True,True,True,SAME
W1,clip_2,A55,True,27,True,True,True,SAME
W1,clip_2,A55,True,28,True,True,True,SAME
W1,clip_2,A55,True,29,True,True,True,SAME
W1,clip_2,A55,True,30,True,True,True,SAME
W1,clip_2,A55,True,31,True,True,True,SAME
W1,clip_2,A55,True,32,True,True,True,SAME
W1,clip_2,A55,True,33,True,False,False,SAME
W1,clip_2,A55,True,34,True,False,True,NEW-ACCEPT
W1,clip_2,A55,True,35,True,False,False,SAME
W1,clip_2,A55,True,36,True,True,True,SAME
W1,clip_2,A55,True,37,True,True,True,SAME
W1,clip_2,A55,True,38,True,True,True,SAME
W1,clip_2,A55,True,39,True,False,False,SAME
W1,clip_2,A55,True,40,True,True,True,SAME
W1,clip_2,A55,True,41,False,False,False,SAME
W1,clip_2,A55,True,42,False,False,False,SAME
W1,clip_2,A55,True,43,True,True,True,SAME
W1,clip_2,A55,True,44,False,False,False,SAME
W1,clip_2,A55,True,45,True,True,True,SAME
W1,clip_2,A70,True,12,True,True,True,SAME
W1,clip_2,A70,True,13,True,True,True,SAME
W1,clip_2,A70,True,14,True,True,True,SAME
W1,clip_2,A70,True,15,False,False,False,SAME
W1,clip_2,A70,True,16,True,True,True,SAME
W1,clip_2,A70,True,17,True,True,True,SAME
W1,clip_2,A70,True,18,False,False,False,SAME
W1,clip_2,A70,True,19,False,False,False,SAME
W1,clip_2,A70,True,20,True,True,True,SAME
W1,clip_2,A70,True,21,False,False,False,SAME
W1,clip_2,A70,True,22,False,False,False,SAME
W1,clip_2,A70,True,23,False,False,False,SAME
W1,clip_2,A70,True,24,True,True,True,SAME
W1,clip_2,A70,True,25,True,True,True,SAME
W1,clip_2,A70,True,26,True,True,True,SAME
W1,clip_2,A70,True,27,True,True,True,SAME
W1,clip_2,A70,True,28,True,True,True,SAME
W1,clip_2,A70,True,29,True,True,True,SAME
W1,clip_2,A70,True,30,True,True,True,SAME
W1,clip_2,A70,True,31,True,True,True,SAME
W1,clip_2,A70,True,32,True,True,True,SAME
W1,clip_2,A70,True,33,True,False,False,SAME
W1,clip_2,A70,True,34,True,False,True,NEW-ACCEPT
W1,clip_2,A70,True,35,True,False,False,SAME
W1,clip_2,A70,True,36,True,True,True,SAME
W1,clip_2,A70,True,37,True,True,True,SAME
W1,clip_2,A70,True,38,True,True,True,SAME
W1,clip_2,A70,True,39,True,False,False,SAME
W1,clip_2,A70,True,40,True,True,True,SAME
W1,clip_2,A70,True,41,False,False,False,SAME
W1,clip_2,A70,True,42,False,False,False,SAME
W1,clip_2,A70,True,43,True,True,True,SAME
W1,clip_2,A70,True,44,False,False,False,SAME
W1,clip_2,A70,True,45,True,True,True,SAME
W1,clip_2,A90,True,12,True,True,True,SAME
W1,clip_2,A90,True,13,True,True,True,SAME
W1,clip_2,A90,True,14,True,True,True,SAME
W1,clip_2,A90,True,15,False,False,False,SAME
W1,clip_2,A90,True,16,True,True,True,SAME
W1,clip_2,A90,True,17,True,True,True,SAME
W1,clip_2,A90,True,18,False,False,False,SAME
W1,clip_2,A90,True,19,False,False,False,SAME
W1,clip_2,A90,True,20,True,True,True,SAME
W1,clip_2,A90,True,21,False,False,False,SAME
W1,clip_2,A90,True,22,False,False,False,SAME
W1,clip_2,A90,True,23,False,False,False,SAME
W1,clip_2,A90,True,24,True,True,True,SAME
W1,clip_2,A90,True,25,True,True,True,SAME
W1,clip_2,A90,True,26,True,True,True,SAME
W1,clip_2,A90,True,27,True,True,True,SAME
W1,clip_2,A90,True,28,True,True,True,SAME
W1,clip_2,A90,True,29,True,True,True,SAME
W1,clip_2,A90,True,30,True,True,True,SAME
W1,clip_2,A90,True,31,True,True,True,SAME
W1,clip_2,A90,True,32,True,True,True,SAME
W1,clip_2,A90,True,33,True,False,False,SAME
W1,clip_2,A90,True,34,True,False,True,NEW-ACCEPT
W1,clip_2,A90,True,35,True,False,False,SAME
W1,clip_2,A90,True,36,True,True,True,SAME
W1,clip_2,A90,True,37,True,True,True,SAME
W1,clip_2,A90,True,38,True,True,True,SAME
W1,clip_2,A90,True,39,True,False,False,SAME
W1,clip_2,A90,True,40,True,True,True,SAME
W1,clip_2,A90,True,41,False,False,False,SAME
W1,clip_2,A90,True,42,False,False,False,SAME
W1,clip_2,A90,True,43,True,True,True,SAME
W1,clip_2,A90,True,44,False,False,False,SAME
W1,clip_2,A90,True,45,True,True,True,SAME
W1,clip_2,"B(100,500)",True,12,True,True,True,SAME
W1,clip_2,"B(100,500)",True,13,True,True,True,SAME
W1,clip_2,"B(100,500)",True,14,True,True,True,SAME
W1,clip_2,"B(100,500)",True,15,False,False,False,SAME
W1,clip_2,"B(100,500)",True,16,True,True,True,SAME
W1,clip_2,"B(100,500)",True,17,True,True,True,SAME
W1,clip_2,"B(100,500)",True,18,False,False,False,SAME
W1,clip_2,"B(100,500)",True,19,False,False,False,SAME
W1,clip_2,"B(100,500)",True,20,True,True,True,SAME
W1,clip_2,"B(100,500)",True,21,False,False,False,SAME
W1,clip_2,"B(100,500)",True,22,False,False,False,SAME
W1,clip_2,"B(100,500)",True,23,False,False,False,SAME
W1,clip_2,"B(100,500)",True,24,True,True,True,SAME
W1,clip_2,"B(100,500)",True,25,True,True,True,SAME
W1,clip_2,"B(100,500)",True,26,True,True,True,SAME
W1,clip_2,"B(100,500)",True,27,True,True,True,SAME
W1,clip_2,"B(100,500)",True,28,True,True,True,SAME
W1,clip_2,"B(100,500)",True,29,True,True,True,SAME
W1,clip_2,"B(100,500)",True,30,True,True,True,SAME
W1,clip_2,"B(100,500)",True,31,True,True,True,SAME
W1,clip_2,"B(100,500)",True,32,True,True,True,SAME
W1,clip_2,"B(100,500)",True,33,True,False,False,SAME
W1,clip_2,"B(100,500)",True,34,True,False,False,SAME
W1,clip_2,"B(100,500)",True,35,True,False,False,SAME
W1,clip_2,"B(100,500)",True,36,True,True,False,NEW-REJECT
W1,clip_2,"B(100,500)",True,37,True,True,False,NEW-REJECT
W1,clip_2,"B(100,500)",True,38,True,True,False,NEW-REJECT
W1,clip_2,"B(100,500)",True,39,True,False,False,SAME
W1,clip_2,"B(100,500)",True,40,True,True,False,NEW-REJECT
W1,clip_2,"B(100,500)",True,41,False,False,False,SAME
W1,clip_2,"B(100,500)",True,42,False,False,False,SAME
W1,clip_2,"B(100,500)",True,43,True,True,False,NEW-REJECT
W1,clip_2,"B(100,500)",True,44,False,False,False,SAME
W1,clip_2,"B(100,500)",True,45,True,True,False,NEW-REJECT
W1,clip_2,"B(100,250)",True,12,True,True,True,SAME
W1,clip_2,"B(100,250)",True,13,True,True,True,SAME
W1,clip_2,"B(100,250)",True,14,True,True,True,SAME
W1,clip_2,"B(100,250)",True,15,False,False,False,SAME
W1,clip_2,"B(100,250)",True,16,True,True,True,SAME
W1,clip_2,"B(100,250)",True,17,True,True,True,SAME
W1,clip_2,"B(100,250)",True,18,False,False,False,SAME
W1,clip_2,"B(100,250)",True,19,False,False,False,SAME
W1,clip_2,"B(100,250)",True,20,True,True,False,NEW-REJECT
W1,clip_2,"B(100,250)",True,21,False,False,False,SAME
W1,clip_2,"B(100,250)",True,22,False,False,False,SAME
W1,clip_2,"B(100,250)",True,23,False,False,False,SAME
W1,clip_2,"B(100,250)",True,24,True,True,False,NEW-REJECT
W1,clip_2,"B(100,250)",True,25,True,True,False,NEW-REJECT
W1,clip_2,"B(100,250)",True,26,True,True,False,NEW-REJECT
W1,clip_2,"B(100,250)",True,27,True,True,False,NEW-REJECT
W1,clip_2,"B(100,250)",True,28,True,True,False,NEW-REJECT
W1,clip_2,"B(100,250)",True,29,True,True,False,NEW-REJECT
W1,clip_2,"B(100,250)",True,30,True,True,False,NEW-REJECT
W1,clip_2,"B(100,250)",True,31,True,True,False,NEW-REJECT
W1,clip_2,"B(100,250)",True,32,True,True,False,NEW-REJECT
W1,clip_2,"B(100,250)",True,33,True,False,False,SAME
W1,clip_2,"B(100,250)",True,34,True,False,False,SAME
W1,clip_2,"B(100,250)",True,35,True,False,False,SAME
W1,clip_2,"B(100,250)",True,36,True,True,False,NEW-REJECT
W1,clip_2,"B(100,250)",True,37,True,True,False,NEW-REJECT
W1,clip_2,"B(100,250)",True,38,True,True,False,NEW-REJECT
W1,clip_2,"B(100,250)",True,39,True,False,False,SAME
W1,clip_2,"B(100,250)",True,40,True,True,False,NEW-REJECT
W1,clip_2,"B(100,250)",True,41,False,False,False,SAME
W1,clip_2,"B(100,250)",True,42,False,False,False,SAME
W1,clip_2,"B(100,250)",True,43,True,True,False,NEW-REJECT
W1,clip_2,"B(100,250)",True,44,False,False,False,SAME
W1,clip_2,"B(100,250)",True,45,True,True,False,NEW-REJECT
W1,clip_2,"B(100,1000)",True,12,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,13,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,14,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,15,False,False,False,SAME
W1,clip_2,"B(100,1000)",True,16,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,17,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,18,False,False,False,SAME
W1,clip_2,"B(100,1000)",True,19,False,False,False,SAME
W1,clip_2,"B(100,1000)",True,20,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,21,False,False,False,SAME
W1,clip_2,"B(100,1000)",True,22,False,False,False,SAME
W1,clip_2,"B(100,1000)",True,23,False,False,False,SAME
W1,clip_2,"B(100,1000)",True,24,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,25,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,26,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,27,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,28,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,29,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,30,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,31,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,32,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,33,True,False,False,SAME
W1,clip_2,"B(100,1000)",True,34,True,False,False,SAME
W1,clip_2,"B(100,1000)",True,35,True,False,False,SAME
W1,clip_2,"B(100,1000)",True,36,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,37,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,38,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,39,True,False,False,SAME
W1,clip_2,"B(100,1000)",True,40,True,True,True,SAME
W1,clip_2,"B(100,1000)",True,41,False,False,False,SAME
W1,clip_2,"B(100,1000)",True,42,False,False,False,SAME
W1,clip_2,"B(100,1000)",True,43,True,True,False,NEW-REJECT
W1,clip_2,"B(100,1000)",True,44,False,False,False,SAME
W1,clip_2,"B(100,1000)",True,45,True,True,False,NEW-REJECT
W1,clip_2,"B(150,500)",True,12,True,True,True,SAME
W1,clip_2,"B(150,500)",True,13,True,True,True,SAME
W1,clip_2,"B(150,500)",True,14,True,True,True,SAME
W1,clip_2,"B(150,500)",True,15,False,False,False,SAME
W1,clip_2,"B(150,500)",True,16,True,True,True,SAME
W1,clip_2,"B(150,500)",True,17,True,True,True,SAME
W1,clip_2,"B(150,500)",True,18,False,False,False,SAME
W1,clip_2,"B(150,500)",True,19,False,False,False,SAME
W1,clip_2,"B(150,500)",True,20,True,True,True,SAME
W1,clip_2,"B(150,500)",True,21,False,False,False,SAME
W1,clip_2,"B(150,500)",True,22,False,False,False,SAME
W1,clip_2,"B(150,500)",True,23,False,False,False,SAME
W1,clip_2,"B(150,500)",True,24,True,True,True,SAME
W1,clip_2,"B(150,500)",True,25,True,True,True,SAME
W1,clip_2,"B(150,500)",True,26,True,True,True,SAME
W1,clip_2,"B(150,500)",True,27,True,True,True,SAME
W1,clip_2,"B(150,500)",True,28,True,True,True,SAME
W1,clip_2,"B(150,500)",True,29,True,True,True,SAME
W1,clip_2,"B(150,500)",True,30,True,True,True,SAME
W1,clip_2,"B(150,500)",True,31,True,True,True,SAME
W1,clip_2,"B(150,500)",True,32,True,True,True,SAME
W1,clip_2,"B(150,500)",True,33,True,False,False,SAME
W1,clip_2,"B(150,500)",True,34,True,False,False,SAME
W1,clip_2,"B(150,500)",True,35,True,False,False,SAME
W1,clip_2,"B(150,500)",True,36,True,True,False,NEW-REJECT
W1,clip_2,"B(150,500)",True,37,True,True,False,NEW-REJECT
W1,clip_2,"B(150,500)",True,38,True,True,False,NEW-REJECT
W1,clip_2,"B(150,500)",True,39,True,False,False,SAME
W1,clip_2,"B(150,500)",True,40,True,True,False,NEW-REJECT
W1,clip_2,"B(150,500)",True,41,False,False,False,SAME
W1,clip_2,"B(150,500)",True,42,False,False,False,SAME
W1,clip_2,"B(150,500)",True,43,True,True,False,NEW-REJECT
W1,clip_2,"B(150,500)",True,44,False,False,False,SAME
W1,clip_2,"B(150,500)",True,45,True,True,False,NEW-REJECT
W1,clip_2,"B(100,2000)",False,12,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,13,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,14,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,15,False,False,False,SAME
W1,clip_2,"B(100,2000)",False,16,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,17,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,18,False,False,False,SAME
W1,clip_2,"B(100,2000)",False,19,False,False,False,SAME
W1,clip_2,"B(100,2000)",False,20,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,21,False,False,False,SAME
W1,clip_2,"B(100,2000)",False,22,False,False,False,SAME
W1,clip_2,"B(100,2000)",False,23,False,False,False,SAME
W1,clip_2,"B(100,2000)",False,24,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,25,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,26,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,27,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,28,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,29,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,30,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,31,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,32,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,33,True,False,False,SAME
W1,clip_2,"B(100,2000)",False,34,True,False,False,SAME
W1,clip_2,"B(100,2000)",False,35,True,False,False,SAME
W1,clip_2,"B(100,2000)",False,36,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,37,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,38,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,39,True,False,False,SAME
W1,clip_2,"B(100,2000)",False,40,True,True,True,SAME
W1,clip_2,"B(100,2000)",False,41,False,False,False,SAME
W1,clip_2,"B(100,2000)",False,42,False,False,False,SAME
W1,clip_2,"B(100,2000)",False,43,True,True,False,NEW-REJECT
W1,clip_2,"B(100,2000)",False,44,False,False,False,SAME
W1,clip_2,"B(100,2000)",False,45,True,True,False,NEW-REJECT
W1,clip_2,"B(100,4000)",False,12,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,13,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,14,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,15,False,False,False,SAME
W1,clip_2,"B(100,4000)",False,16,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,17,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,18,False,False,False,SAME
W1,clip_2,"B(100,4000)",False,19,False,False,False,SAME
W1,clip_2,"B(100,4000)",False,20,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,21,False,False,False,SAME
W1,clip_2,"B(100,4000)",False,22,False,False,False,SAME
W1,clip_2,"B(100,4000)",False,23,False,False,False,SAME
W1,clip_2,"B(100,4000)",False,24,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,25,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,26,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,27,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,28,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,29,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,30,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,31,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,32,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,33,True,False,False,SAME
W1,clip_2,"B(100,4000)",False,34,True,False,False,SAME
W1,clip_2,"B(100,4000)",False,35,True,False,False,SAME
W1,clip_2,"B(100,4000)",False,36,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,37,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,38,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,39,True,False,False,SAME
W1,clip_2,"B(100,4000)",False,40,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,41,False,False,False,SAME
W1,clip_2,"B(100,4000)",False,42,False,False,False,SAME
W1,clip_2,"B(100,4000)",False,43,True,True,True,SAME
W1,clip_2,"B(100,4000)",False,44,False,False,False,SAME
W1,clip_2,"B(100,4000)",False,45,True,True,False,NEW-REJECT
W1,clip_2,"B(100,10000)",False,12,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,13,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,14,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,15,False,False,False,SAME
W1,clip_2,"B(100,10000)",False,16,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,17,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,18,False,False,False,SAME
W1,clip_2,"B(100,10000)",False,19,False,False,False,SAME
W1,clip_2,"B(100,10000)",False,20,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,21,False,False,False,SAME
W1,clip_2,"B(100,10000)",False,22,False,False,False,SAME
W1,clip_2,"B(100,10000)",False,23,False,False,False,SAME
W1,clip_2,"B(100,10000)",False,24,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,25,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,26,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,27,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,28,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,29,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,30,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,31,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,32,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,33,True,False,False,SAME
W1,clip_2,"B(100,10000)",False,34,True,False,True,NEW-ACCEPT
W1,clip_2,"B(100,10000)",False,35,True,False,False,SAME
W1,clip_2,"B(100,10000)",False,36,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,37,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,38,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,39,True,False,False,SAME
W1,clip_2,"B(100,10000)",False,40,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,41,False,False,False,SAME
W1,clip_2,"B(100,10000)",False,42,False,False,False,SAME
W1,clip_2,"B(100,10000)",False,43,True,True,True,SAME
W1,clip_2,"B(100,10000)",False,44,False,False,False,SAME
W1,clip_2,"B(100,10000)",False,45,True,True,False,NEW-REJECT
W1,clip_2,"B(150,1000)",False,12,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,13,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,14,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,15,False,False,False,SAME
W1,clip_2,"B(150,1000)",False,16,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,17,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,18,False,False,False,SAME
W1,clip_2,"B(150,1000)",False,19,False,False,False,SAME
W1,clip_2,"B(150,1000)",False,20,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,21,False,False,False,SAME
W1,clip_2,"B(150,1000)",False,22,False,False,False,SAME
W1,clip_2,"B(150,1000)",False,23,False,False,False,SAME
W1,clip_2,"B(150,1000)",False,24,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,25,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,26,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,27,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,28,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,29,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,30,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,31,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,32,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,33,True,False,False,SAME
W1,clip_2,"B(150,1000)",False,34,True,False,False,SAME
W1,clip_2,"B(150,1000)",False,35,True,False,False,SAME
W1,clip_2,"B(150,1000)",False,36,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,37,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,38,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,39,True,False,False,SAME
W1,clip_2,"B(150,1000)",False,40,True,True,True,SAME
W1,clip_2,"B(150,1000)",False,41,False,False,False,SAME
W1,clip_2,"B(150,1000)",False,42,False,False,False,SAME
W1,clip_2,"B(150,1000)",False,43,True,True,False,NEW-REJECT
W1,clip_2,"B(150,1000)",False,44,False,False,False,SAME
W1,clip_2,"B(150,1000)",False,45,True,True,False,NEW-REJECT
W1,clip_2,"B(200,1000)",False,12,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,13,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,14,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,15,False,False,False,SAME
W1,clip_2,"B(200,1000)",False,16,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,17,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,18,False,False,False,SAME
W1,clip_2,"B(200,1000)",False,19,False,False,False,SAME
W1,clip_2,"B(200,1000)",False,20,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,21,False,False,False,SAME
W1,clip_2,"B(200,1000)",False,22,False,False,False,SAME
W1,clip_2,"B(200,1000)",False,23,False,False,False,SAME
W1,clip_2,"B(200,1000)",False,24,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,25,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,26,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,27,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,28,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,29,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,30,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,31,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,32,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,33,True,False,False,SAME
W1,clip_2,"B(200,1000)",False,34,True,False,False,SAME
W1,clip_2,"B(200,1000)",False,35,True,False,False,SAME
W1,clip_2,"B(200,1000)",False,36,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,37,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,38,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,39,True,False,False,SAME
W1,clip_2,"B(200,1000)",False,40,True,True,True,SAME
W1,clip_2,"B(200,1000)",False,41,False,False,False,SAME
W1,clip_2,"B(200,1000)",False,42,False,False,False,SAME
W1,clip_2,"B(200,1000)",False,43,True,True,False,NEW-REJECT
W1,clip_2,"B(200,1000)",False,44,False,False,False,SAME
W1,clip_2,"B(200,1000)",False,45,True,True,False,NEW-REJECT
W2,clip_2,A40,True,106,True,True,True,SAME
W2,clip_2,A40,True,107,True,True,True,SAME
W2,clip_2,A40,True,108,True,True,True,SAME
W2,clip_2,A40,True,109,True,False,False,SAME
W2,clip_2,A40,True,110,True,False,False,SAME
W2,clip_2,A40,True,111,True,False,False,SAME
W2,clip_2,A40,True,112,True,False,False,SAME
W2,clip_2,A40,True,113,True,False,True,NEW-ACCEPT
W2,clip_2,A40,True,114,False,False,False,SAME
W2,clip_2,A40,True,115,False,False,False,SAME
W2,clip_2,A40,True,116,True,True,True,SAME
W2,clip_2,A40,True,117,False,False,False,SAME
W2,clip_2,A40,True,118,False,False,False,SAME
W2,clip_2,A40,True,119,True,False,False,SAME
W2,clip_2,A40,True,120,False,False,False,SAME
W2,clip_2,A40,True,121,True,False,True,NEW-ACCEPT
W2,clip_2,A40,True,122,True,True,False,NEW-REJECT
W2,clip_2,A40,True,123,True,False,False,SAME
W2,clip_2,A40,True,124,False,False,False,SAME
W2,clip_2,A40,True,125,True,False,False,SAME
W2,clip_2,A40,True,126,True,False,True,NEW-ACCEPT
W2,clip_2,A40,True,127,False,False,False,SAME
W2,clip_2,A55,True,106,True,True,True,SAME
W2,clip_2,A55,True,107,True,True,True,SAME
W2,clip_2,A55,True,108,True,True,True,SAME
W2,clip_2,A55,True,109,True,False,False,SAME
W2,clip_2,A55,True,110,True,False,False,SAME
W2,clip_2,A55,True,111,True,False,False,SAME
W2,clip_2,A55,True,112,True,False,False,SAME
W2,clip_2,A55,True,113,True,False,True,NEW-ACCEPT
W2,clip_2,A55,True,114,False,False,False,SAME
W2,clip_2,A55,True,115,False,False,False,SAME
W2,clip_2,A55,True,116,True,True,True,SAME
W2,clip_2,A55,True,117,False,False,False,SAME
W2,clip_2,A55,True,118,False,False,False,SAME
W2,clip_2,A55,True,119,True,False,True,NEW-ACCEPT
